album,main_artist_name,release_date,album_popularity,track_number,track_name,disc_number,uri,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,track_popularity,explicit
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,12,"Metal Militia - Live At The Espace Balard, Paris, France / February 9th, 1984",2,spotify:track:2v7HHlqboBqgg7khKbVqJV,469168.0,9.0,1.0,4.0,0.0105,0.263,0.994,0.226,0.682,-5.721,0.232,106.041,0.0759,18,True
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,1,Jump In The Fire - Jump In The Fire EP Version / Remastered,3,spotify:track:5e2IRatxzpxewGLYD7rhoG,281293.0,5.0,0.0,4.0,0.00664,0.292,0.909,0.0111,0.33,-5.621,0.108,178.614,0.677,16,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,2,"Seek & Destroy - ""Live"" At The Automatt / Jump In The Fire EP Version / Remastered",3,spotify:track:1UMJ1zL76zrPeH35Y69z6E,422998.0,9.0,1.0,4.0,0.00925,0.401,0.931,0.356,0.922,-5.199,0.0527,139.592,0.63,19,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,3,"Phantom Lord - ""Live"" At The Automatt / Jump In The Fire EP Version / Remastered",3,spotify:track:4UxcIVUk9ROMtfKPsrVYwK,293232.0,4.0,1.0,4.0,0.00119,0.24,0.98,0.525,0.94,-4.719,0.112,78.04,0.338,18,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,1,Motorbreath - Rough Mix,4,spotify:track:6TbSjjEruIK0IHhy1R9pkF,193521.0,11.0,0.0,4.0,0.000283,0.271,0.931,0.0286,0.0702,-6.357,0.165,171.704,0.431,19,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,2,Hit The Lights - Rough Mix,4,spotify:track:3AEwPABO0be1EAc0tAdom4,261546.0,11.0,0.0,4.0,4.09e-05,0.255,0.956,0.262,0.248,-6.357,0.204,160.212,0.305,19,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,3,(Anesthesia) Pulling Teeth - Rough Mix,4,spotify:track:28lhC3sSjzUoXVYzrQjESX,268623.0,0.0,1.0,4.0,0.00248,0.0912,0.952,0.838,0.223,-7.016,0.215,194.543,0.27,18,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,4,Seek & Destroy - Rough Mix,4,spotify:track:1MhrentQH32OQN8BcXVrja,416531.0,9.0,1.0,4.0,0.000709,0.417,0.898,0.144,0.0909,-7.444,0.159,140.446,0.422,20,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,5,Phantom Lord - Rough Mix,4,spotify:track:3G3ccYtkAAhCpWh4Sb0UDE,304256.0,2.0,1.0,4.0,0.000505,0.204,0.958,0.124,0.149,-7.584,0.388,158.546,0.058,17,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,6,Whiplash - Rough Mix,4,spotify:track:3WQzaaLB7QeZfq9eVTqg1Q,255155.0,4.0,0.0,4.0,0.000125,0.38,0.954,0.509,0.0557,-7.076,0.137,157.93,0.14,18,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,7,The Four Horsemen - Rough Mix,4,spotify:track:5LfRjKGW02K3Wa3GKceEQD,432377.0,4.0,0.0,4.0,0.246,0.325,0.672,0.871,0.352,-14.364,0.0696,101.94,0.474,16,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,8,Seek & Destroy - NOT Live At The Automatt,4,spotify:track:0CTjuwbxAHfDYwDNDW1Bcq,419934.0,9.0,1.0,4.0,0.00139,0.395,0.957,0.339,0.14,-6.998,0.0611,140.376,0.428,18,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,9,Phantom Lord - NOT Live At The Automatt,4,spotify:track:6v4VhUxun0e4CuHzLWgjfO,289542.0,9.0,0.0,4.0,0.000397,0.265,0.976,0.0668,0.0352,-7.378,0.0876,78.864,0.0812,15,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,10,Jump In The Fire - Whiplash EP Version / Remastered,4,spotify:track:2TlVbPZkYzmH7ZW66O3gYA,283661.0,5.0,0.0,4.0,0.00341,0.284,0.911,0.0168,0.33,-6.065,0.095,178.802,0.677,15,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,11,Whiplash - Special Neckbrace Remix / Remastered,4,spotify:track:43Og6NTK7J9sUQ1XOvVPxb,250632.0,11.0,0.0,4.0,2.03e-05,0.32,0.937,0.872,0.26,-7.264,0.108,156.937,0.421,19,True
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,12,"Seek & Destroy - ""Live"" At The Automatt / Whiplash EP Version / Remastered",4,spotify:track:4uqDwrI3Rv570yEXMJMTJ3,423003.0,9.0,1.0,4.0,0.00579,0.395,0.92,0.55,0.899,-6.289,0.0555,139.616,0.66,13,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,13,"Phantom Lord - ""Live"" At The Automatt / Whiplash EP Version / Remastered",4,spotify:track:1g3iFpugzgxjPgM0ZkAUKL,293983.0,4.0,1.0,4.0,0.000628,0.182,0.976,0.647,0.883,-5.239,0.12,157.484,0.33,12,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,1,"The Four Horsemen - Live At J Bees Rock III, Middletown, NY / January 20th, 1984",5,spotify:track:5B7cP2dLGHBS9iR1Zr3cg4,346079.0,9.0,0.0,4.0,0.000536,0.245,0.905,0.161,0.641,-8.76,0.0936,103.418,0.308,15,True
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,2,"Jump In The Fire - Live At J Bees Rock III, Middletown, NY / January 20th, 1984",5,spotify:track:0sL7rUnl5RjRNFBSfYcJ5b,313948.0,0.0,1.0,4.0,0.0029,0.299,0.872,0.0524,0.404,-9.224,0.0789,95.419,0.304,15,True
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,3,"Fight Fire With Fire - Live At J Bees Rock III, Middletown, NY / January 20th, 1984",5,spotify:track:3q58J50dhI5LG81zOQQ5ge,332400.0,0.0,1.0,4.0,0.000907,0.163,0.907,0.445,0.685,-9.785,0.164,170.218,0.106,16,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,4,"Ride The Lightning - Live At J Bees Rock III, Middletown, NY / January 20th, 1984",5,spotify:track:4AnDv8ZlcqHEE6MO4TTb6K,433645.0,9.0,0.0,4.0,0.00436,0.224,0.849,0.105,0.71,-8.985,0.0934,151.245,0.358,15,True
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,5,"Phantom Lord - Live At J Bees Rock III, Middletown, NY / January 20th, 1984",5,spotify:track:1q5VplO9wZVnwWoITsTZ4j,321197.0,11.0,1.0,4.0,0.00176,0.218,0.882,0.485,0.706,-9.254,0.117,159.592,0.196,15,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,6,"Seek & Destroy - Live At J Bees Rock III, Middletown, NY / January 20th, 1984",5,spotify:track:75i2itktCK5ARYJPkshmYj,467814.0,9.0,0.0,4.0,0.0304,0.315,0.837,0.131,0.691,-8.965,0.076,150.247,0.568,15,True
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,7,"Whiplash - Live At J Bees Rock III, Middletown, NY / January 20th, 1984",5,spotify:track:2pI1rKOEjRjFmJVNENN6PI,395467.0,11.0,0.0,4.0,0.00478,0.192,0.83,0.114,0.318,-10.48,0.0898,163.494,0.113,15,True
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,1,"Hit The Lights - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:1kyUyIQBTDeFAcNpToklvm,265394.0,10.0,0.0,4.0,3.84e-05,0.219,0.99,0.683,0.651,-6.867,0.129,155.623,0.0852,15,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,2,"The Four Horsemen - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:0bJxiFrsoNgHGEfqKAoCrZ,449134.0,7.0,1.0,4.0,0.00341,0.111,0.995,0.517,0.989,-5.211,0.134,198.697,0.0389,16,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,3,"Jump In The Fire - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:1SFbZTkoX9PoVnmckyezeP,299686.0,0.0,0.0,4.0,0.00595,0.149,0.992,0.274,0.768,-6.054,0.25,183.538,0.0788,15,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,4,"Fight Fire With Fire - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:27kTaqtU63v9CErrSAJdAs,336042.0,7.0,1.0,4.0,0.00238,0.192,0.991,0.702,0.977,-6.57,0.356,162.448,0.0355,15,True
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,5,"Ride The Lightning - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:0se6rYuHXzqbYEXUfm9fuN,474544.0,11.0,0.0,4.0,0.0152,0.223,0.98,0.18,0.97,-6.223,0.309,142.454,0.0555,15,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,6,"Phantom Lord - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:6mQeTjPTfRZn4QtAjEqDk6,334508.0,2.0,1.0,4.0,0.00134,0.159,0.993,0.585,0.944,-6.226,0.281,155.279,0.0384,14,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,7,"When Hell Freezes Over (The Call Of Ktulu) - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:5Az6ZDKI73SYZmwrnE1D7Z,549972.0,10.0,1.0,4.0,0.038,0.233,0.945,0.737,0.98,-6.751,0.108,143.171,0.179,16,True
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,8,"Seek & Destroy - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:4OJ205iQb24j3yGrx928a9,442035.0,2.0,1.0,4.0,0.0095,0.3,0.985,0.218,0.893,-5.348,0.18,141.097,0.155,15,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,9,"(Anesthesia) Pulling Teeth - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:24TOHZFyiAXz73ngwopApW,154796.0,2.0,1.0,4.0,0.682,0.342,0.869,0.879,0.873,-7.474,0.0585,101.154,0.521,16,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,10,"Whiplash - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:65JmgwOrNQDVkLZK2Owz73,348487.0,7.0,1.0,4.0,0.00148,0.229,0.99,0.0493,0.885,-6.45,0.226,155.982,0.0418,15,True
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,11,"Creeping Death - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:7LuFpHgNQBRQXPHqWHuv6B,468036.0,7.0,1.0,4.0,0.00149,0.359,0.995,0.107,0.961,-5.098,0.121,104.522,0.0757,16,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,12,"Guitar Solo - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:0yIx1683l4ftZauuEChps3,160448.0,7.0,1.0,4.0,0.836,0.139,0.901,0.865,0.952,-11.571,0.0911,77.434,0.0362,15,False
Kill 'Em All (Deluxe / Remastered),Metallica,1983-07-24,57,13,"Metal Militia - Live At The Keystone, Palo Alto, CA / October 31st, 1983",6,spotify:track:1qy5rfuYBMrkQSeRBlOvmN,465573.0,2.0,1.0,4.0,0.000598,0.168,0.997,0.651,0.949,-6.003,0.148,172.406,0.0357,15,False
Slime & B,Young Thug,2020-05-08,87,1,Say You Love Me,1,spotify:track:4xrpNY9y0FZnxVznSwM4cw,172933.0,11.0,1.0,4.0,0.041,0.949,0.461,2.39e-06,0.083,-9.024,0.234,135.919,0.655,62,True
Slime & B,Young Thug,2020-05-08,87,2,Go Crazy,1,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,176960.0,0.0,0.0,4.0,0.316,0.755,0.578,0.0,0.25,-8.932,0.145,94.148,0.581,91,True
Slime & B,Young Thug,2020-05-08,87,3,Trap Back (feat. Major Nine),1,spotify:track:7fX5rZkXj7lWekrgIvv7mo,256507.0,5.0,0.0,4.0,0.0835,0.716,0.479,0.0,0.21,-9.636,0.173,97.981,0.59,58,True
Slime & B,Young Thug,2020-05-08,87,4,I Got Time (feat. Shad Da God),1,spotify:track:7r0W7nDEtaeZCjB4KnF6l8,203040.0,9.0,1.0,4.0,0.0299,0.829,0.467,0.0,0.105,-9.134,0.104,132.984,0.483,58,True
Slime & B,Young Thug,2020-05-08,87,5,She Bumped Her Head (feat. Gunna),1,spotify:track:21dG6mNMHwkogPh7V5e83A,240160.0,7.0,0.0,4.0,0.0242,0.709,0.473,0.0,0.109,-11.253,0.174,146.134,0.276,58,True
Slime & B,Young Thug,2020-05-08,87,6,Big Slimes (feat. Gunna & Lil Duke),1,spotify:track:4dhZy7EbsbhwIS7C6Ct8mI,327920.0,7.0,0.0,4.0,0.0771,0.785,0.687,0.0,0.119,-9.241,0.168,141.003,0.63,58,True
Slime & B,Young Thug,2020-05-08,87,7,I Ain't Tryin',1,spotify:track:54DcdSHsTvcDwGc4no7kX4,233827.0,11.0,1.0,4.0,0.55,0.496,0.522,4.77e-05,0.118,-10.946,0.155,193.551,0.42,53,True
Slime & B,Young Thug,2020-05-08,87,8,Animal,1,spotify:track:5rrdApB4CMDECxnnAt7xw0,206400.0,7.0,1.0,4.0,0.0352,0.664,0.612,0.0,0.114,-8.128,0.0623,150.057,0.156,57,True
Slime & B,Young Thug,2020-05-08,87,9,City Girls,1,spotify:track:1rJUbH0v2E8t1GY4OAUTeC,230253.0,7.0,0.0,4.0,0.0465,0.752,0.586,0.0,0.0554,-7.896,0.071,92.033,0.815,64,True
Slime & B,Young Thug,2020-05-08,87,10,Stolen,1,spotify:track:0gEABsh18dzrafzTGKvAwB,229333.0,0.0,1.0,4.0,0.0276,0.755,0.434,0.0,0.106,-8.874,0.0445,135.056,0.376,56,True
Slime & B,Young Thug,2020-05-08,87,11,Undrunk (feat. Too $hort & E-40),1,spotify:track:2OS5RK6ho5olsVZQ0xS8Ml,190147.0,8.0,1.0,4.0,0.00719,0.948,0.621,1.98e-06,0.121,-7.75,0.231,102.023,0.652,55,True
Slime & B,Young Thug,2020-05-08,87,12,No Such Thing (feat. Hoodybaby),1,spotify:track:2aJAQWMUw5ZBrRTCpewyPs,101693.0,7.0,0.0,4.0,0.0821,0.918,0.542,0.0,0.0822,-11.191,0.281,94.995,0.605,54,True
Slime & B,Young Thug,2020-05-08,87,13,Help Me Breathe (feat. Future),1,spotify:track:0K02VM2o0gbtgh6PHtgmUH,230359.0,6.0,0.0,4.0,0.048,0.802,0.745,0.0,0.105,-6.988,0.475,152.099,0.7,53,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,1,Diamonds (feat. Gunna),1,spotify:track:2HIjQZsmscClqRGbfzwAgK,210733.0,10.0,0.0,4.0,0.00424,0.919,0.367,0.00019,0.175,-9.546,0.464,147.033,0.228,59,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,2,Hop Off A Jet (feat. Travis Scott),1,spotify:track:3RZftiuTcLOqpsd8ZlwNhr,174067.0,7.0,1.0,4.0,0.0115,0.823,0.476,0.0,0.213,-8.951,0.242,144.998,0.353,67,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,3,Die Today,1,spotify:track:0yZpMYvpqopK9adJrDT3S9,180507.0,10.0,0.0,4.0,0.0121,0.941,0.418,0.0,0.126,-10.382,0.296,135.001,0.518,58,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,4,Millions,1,spotify:track:43YQDj1KOPMFAUcTEPKy4p,157520.0,1.0,1.0,4.0,0.00236,0.942,0.531,0.000106,0.0812,-7.51,0.215,99.027,0.74,61,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,5,Hot (Remix) [feat. Gunna and Travis Scott],1,spotify:track:4ea9w8c4ROqiZpJVhfBA3m,279907.0,7.0,0.0,4.0,0.188,0.845,0.631,0.0,0.0806,-8.206,0.216,111.983,0.545,72,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,6,Just How It Is,1,spotify:track:5OC4vQl6XKvsCzgrPwzY1q,207133.0,7.0,1.0,4.0,0.0485,0.611,0.539,0.0,0.127,-10.617,0.411,82.766,0.627,49,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,7,Sup Mate (feat. Future),1,spotify:track:0F7uqQx9trviYhGwD0GD9B,238027.0,1.0,1.0,4.0,0.000786,0.874,0.552,0.286,0.144,-7.951,0.271,147.043,0.521,49,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,8,Ecstasy (feat. Machine Gun Kelly),1,spotify:track:7IC0bFfGCYpdVOTcaIP8Wk,178240.0,1.0,1.0,4.0,0.000541,0.826,0.691,0.0,0.157,-6.557,0.129,162.966,0.603,47,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,9,Hot (feat. Gunna),1,spotify:track:0SfyLjgqVjf7HlEqMdK1y4,193027.0,0.0,0.0,4.0,0.063,0.855,0.651,0.0,0.0772,-8.044,0.235,111.997,0.559,45,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,10,Light It Up,1,spotify:track:2G1O1E91aRpIX5r6ngW51V,209253.0,10.0,1.0,4.0,0.00389,0.953,0.515,0.0,0.11,-8.546,0.0846,138.039,0.351,47,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,11,Surf (feat. Gunna),1,spotify:track:4bDucmQDna7svslTkXP0YR,184093.0,0.0,1.0,4.0,0.101,0.93,0.561,0.0,0.0992,-8.053,0.25,140.987,0.596,49,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,12,Bad Bad Bad (feat. Lil Baby),1,spotify:track:3Ih7VhpeRyTIabBEGSCEW5,149040.0,6.0,1.0,4.0,0.0976,0.974,0.596,0.0,0.151,-8.888,0.184,111.959,0.892,51,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,13,Lil Baby,1,spotify:track:7L5kgecwyLEhX27NZlVxiP,201893.0,1.0,1.0,4.0,0.00252,0.848,0.455,0.0,0.112,-9.568,0.0746,163.004,0.66,47,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,14,What's the Move (feat. Lil Uzi Vert),1,spotify:track:4AV8V8uTcOTwbuXjSPrAWE,251080.0,7.0,1.0,4.0,0.0431,0.961,0.438,0.0,0.139,-7.877,0.31,124.018,0.412,49,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,15,I Bought Her (feat. Lil Duke),1,spotify:track:0yFy24V9CJhRa1z9obC7Ly,201747.0,7.0,1.0,4.0,0.000462,0.913,0.57,0.0,0.063,-7.886,0.248,136.079,0.607,44,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,16,Jumped Out the Window,1,spotify:track:1t3RWEeRtnHCIpx8HYWqzS,204027.0,1.0,1.0,4.0,0.00081,0.928,0.515,0.0,0.235,-8.306,0.0859,138.049,0.387,45,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,17,I'm Scared (feat. 21 Savage & Doe Boy),1,spotify:track:4y00KeXFOME9ABLEfaNg37,200733.0,1.0,1.0,4.0,0.00333,0.909,0.414,3.4e-06,0.114,-7.316,0.3,146.004,0.138,47,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,18,Cartier Gucci Scarf (feat. Lil Duke),1,spotify:track:3J7mXGLaO87MFu42WAb66h,198173.0,1.0,0.0,4.0,0.0508,0.935,0.505,0.0,0.0841,-7.155,0.0931,128.044,0.183,43,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,19,Big Tipper (feat. Lil Keed),1,spotify:track:2ppp5hZ4TX9NlrycVEeH3l,223173.0,2.0,1.0,4.0,0.000709,0.898,0.589,0.0,0.164,-7.841,0.27,155.005,0.277,47,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,20,Pussy,1,spotify:track:5g9AzK8TyFGBDsOAD2M7jj,141493.0,5.0,0.0,4.0,0.00161,0.808,0.756,9.26e-05,0.226,-7.429,0.214,74.999,0.631,42,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,21,Circle Of Bosses (feat. Quavo),1,spotify:track:2aPhlZWgrl0LjBHOUNv8PL,179467.0,2.0,0.0,4.0,0.00938,0.899,0.488,0.0,0.359,-7.404,0.392,150.04,0.542,47,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,22,Mannequin Challenge (feat. Juice WRLD),1,spotify:track:4xzSmycmoheCQGJLvYtDFU,162400.0,1.0,0.0,4.0,0.0899,0.857,0.583,0.0,0.204,-7.466,0.086,132.01,0.443,50,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,23,Boy Back (feat. NAV),1,spotify:track:0Dp2fhCbo5PRzjGW5N5tBm,202600.0,9.0,0.0,4.0,0.0415,0.777,0.573,0.0,0.365,-8.848,0.191,143.017,0.387,44,True
So Much Fun (Deluxe),Young Thug,2019-12-20,74,24,The London (feat. J. Cole & Travis Scott),1,spotify:track:2UcJF4S4yazTz1uQ7Tb8SA,200187.0,4.0,0.0,4.0,0.0249,0.784,0.517,1.44e-06,0.155,-8.981,0.209,97.991,0.206,46,True
So Much Fun,Young Thug,2019-08-16,80,1,Just How It Is,1,spotify:track:5KYhIFNTp4VQUqlsbLWTTu,207133.0,7.0,1.0,4.0,0.0485,0.611,0.539,0.0,0.127,-10.617,0.411,82.766,0.627,57,True
So Much Fun,Young Thug,2019-08-16,80,2,Sup Mate (feat. Future),1,spotify:track:0zNHMc1cGKe4MO5rtGtKRh,238027.0,1.0,1.0,4.0,0.000786,0.874,0.552,0.286,0.144,-7.951,0.271,147.043,0.521,59,True
So Much Fun,Young Thug,2019-08-16,80,3,Ecstasy (feat. Machine Gun Kelly),1,spotify:track:1yBbxDXEfr8boXM1ubvBHi,178240.0,1.0,1.0,4.0,0.000541,0.826,0.691,0.0,0.157,-6.557,0.129,162.966,0.603,57,True
So Much Fun,Young Thug,2019-08-16,80,4,Hot (feat. Gunna),1,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,193027.0,0.0,0.0,4.0,0.063,0.855,0.651,0.0,0.0772,-8.044,0.235,111.997,0.559,76,True
So Much Fun,Young Thug,2019-08-16,80,5,Light It Up,1,spotify:track:41mzryVlFLlz6b1BCtJAjx,209253.0,10.0,1.0,4.0,0.00389,0.953,0.515,0.0,0.11,-8.546,0.0846,138.039,0.351,55,True
So Much Fun,Young Thug,2019-08-16,80,6,Surf (feat. Gunna),1,spotify:track:6igOR5QCn09zAVF2ikZjsV,184093.0,0.0,1.0,4.0,0.101,0.93,0.561,0.0,0.0992,-8.053,0.25,140.987,0.596,61,True
So Much Fun,Young Thug,2019-08-16,80,7,Bad Bad Bad (feat. Lil Baby),1,spotify:track:1GeNui6m825V8jP4uKiIaH,149040.0,6.0,1.0,4.0,0.0976,0.974,0.596,0.0,0.151,-8.888,0.184,111.959,0.892,74,True
So Much Fun,Young Thug,2019-08-16,80,8,Lil Baby,1,spotify:track:1MGWgLxUXDodD8Tw8TFppN,201893.0,1.0,1.0,4.0,0.00252,0.848,0.455,0.0,0.112,-9.568,0.0746,163.004,0.66,54,True
So Much Fun,Young Thug,2019-08-16,80,9,What's the Move (feat. Lil Uzi Vert),1,spotify:track:3pTScODwk9tggZzmuH6xDY,251080.0,7.0,1.0,4.0,0.0431,0.961,0.438,0.0,0.139,-7.877,0.31,124.018,0.412,62,True
So Much Fun,Young Thug,2019-08-16,80,10,I Bought Her (feat. Lil Duke),1,spotify:track:7HPUVxJdwGMujRmstBlvp7,201747.0,7.0,1.0,4.0,0.000462,0.913,0.57,0.0,0.063,-7.886,0.248,136.079,0.607,49,True
So Much Fun,Young Thug,2019-08-16,80,11,Jumped Out the Window,1,spotify:track:0o7Zga5TFy35CcivyPDO5m,204027.0,1.0,1.0,4.0,0.00081,0.928,0.515,0.0,0.235,-8.306,0.0859,138.049,0.387,51,True
So Much Fun,Young Thug,2019-08-16,80,12,I'm Scared (feat. 21 Savage & Doe Boy),1,spotify:track:3uW1lWgdTN494vIxu3R9Or,200733.0,1.0,1.0,4.0,0.00333,0.909,0.414,3.4e-06,0.114,-7.316,0.3,146.004,0.138,53,True
So Much Fun,Young Thug,2019-08-16,80,13,Cartier Gucci Scarf (feat. Lil Duke),1,spotify:track:3TWSar7EBNWZVeEWqDSjpw,198173.0,1.0,0.0,4.0,0.0508,0.935,0.505,0.0,0.0841,-7.155,0.0931,128.044,0.183,49,True
So Much Fun,Young Thug,2019-08-16,80,14,Big Tipper (feat. Lil Keed),1,spotify:track:2lcJWXNJUjjL3ycoZrpU2g,223173.0,2.0,1.0,4.0,0.000709,0.898,0.589,0.0,0.164,-7.841,0.27,155.005,0.277,53,True
So Much Fun,Young Thug,2019-08-16,80,15,Pussy,1,spotify:track:5ZzQZcpwW7IyhKopLuoiwn,141493.0,5.0,0.0,4.0,0.00161,0.808,0.756,9.26e-05,0.226,-7.429,0.214,74.999,0.631,46,True
So Much Fun,Young Thug,2019-08-16,80,16,Circle Of Bosses (feat. Quavo),1,spotify:track:5UmRDaMPkV6g2HVMWoKx8u,179467.0,2.0,0.0,4.0,0.00938,0.899,0.488,0.0,0.359,-7.404,0.392,150.04,0.542,54,True
So Much Fun,Young Thug,2019-08-16,80,17,Mannequin Challenge (feat. Juice WRLD),1,spotify:track:5TnLXSd4h6G06Fbt2ApOpa,162400.0,1.0,0.0,4.0,0.0899,0.857,0.583,0.0,0.204,-7.466,0.086,132.01,0.443,61,True
So Much Fun,Young Thug,2019-08-16,80,18,Boy Back (feat. NAV),1,spotify:track:369g3Kv6MXsl0wn7PNtWvO,202600.0,9.0,0.0,4.0,0.0415,0.777,0.573,0.0,0.365,-8.848,0.191,143.017,0.387,52,True
So Much Fun,Young Thug,2019-08-16,80,19,The London (feat. J. Cole & Travis Scott),1,spotify:track:3s4mrPrEFFPF0LmAfutW0n,200187.0,4.0,0.0,4.0,0.0249,0.784,0.517,1.44e-06,0.155,-8.981,0.209,97.991,0.206,75,True
Slime Language,Young Thug,2018-08-17,66,1,Tsunami,1,spotify:track:0GOOWPWqR2N7h3NkDi7oez,187933.0,1.0,1.0,4.0,0.00145,0.826,0.457,0.0,0.14,-10.324,0.371,156.001,0.53,44,True
Slime Language,Young Thug,2018-08-17,66,2,U Ain't Slime Enough (feat. Karlae & Duke),1,spotify:track:34tMZsMP16tF90ajknBxyb,254080.0,5.0,0.0,4.0,0.0348,0.715,0.507,0.0,0.112,-10.613,0.26,152.957,0.409,39,True
Slime Language,Young Thug,2018-08-17,66,3,Gain Clout,1,spotify:track:4EgL00l7AjD7mWuW4JMJ7r,125467.0,2.0,1.0,4.0,0.000377,0.785,0.581,0.0108,0.25,-9.95,0.156,172.014,0.254,45,True
Slime Language,Young Thug,2018-08-17,66,4,Oh Yeah (feat. HiDoraah),1,spotify:track:3zDNGCNu3JxLlZlLmy8YNh,213440.0,0.0,1.0,4.0,0.0659,0.673,0.409,0.0,0.122,-12.332,0.0977,153.977,0.367,40,True
Slime Language,Young Thug,2018-08-17,66,5,Audemar (feat. Tracy T),1,spotify:track:0NoQpbfJ6n7KUY2YlZI1j6,207333.0,8.0,1.0,4.0,0.0296,0.907,0.499,0.0,0.118,-9.985,0.256,131.97,0.559,47,True
